"transcript_id" "gene_id" "gene_name"
"22151" "ENSDART00000136317.3" "ENSDARG00000057025" "CHRNA2"
"22152" "ENSDART00000136320.2" "ENSDARG00000041802" "rnf141_g2t2"
"22153" "ENSDART00000136355.4" "ENSDARG00000024874" "dock4b_t2"
"22154" "ENSDART00000136364.3" "ENSDARG00000063011" "antxr2b"
"22155" "ENSDART00000136365.3" "ENSDARG00000027992" "hao2_t1"
"22156" "ENSDART00000136374.4" "ENSDARG00000071413" "mier2_t2"
"22157" "ENSDART00000136402.3" "ENSDARG00000026236" "zgc:56585"
"22158" "ENSDART00000136431.4" "ENSDARG00000053558" "rtkn2_t1"
"22159" "ENSDART00000136449.3" "ENSDARG00000075191" "unknown.8213"
"22160" "ENSDART00000136491.2" "ENSDARG00000019726" "celsr2_t1"
"22161" "ENSDART00000136559.2" "ENSDARG00000076265" "ANO8_g1t1"
"22162" "ENSDART00000136561.2" "ENSDARG00000094336" "unknown.8214"
"22163" "ENSDART00000136570.3" "ENSDARG00000062271" "slc25a15b_g2t1"
"22164" "ENSDART00000136605.2" "ENSDARG00000059459" "C5H2orf68"
"22165" "ENSDART00000136649.4" "ENSDARG00000093612" "unknown.8215"
"22166" "ENSDART00000136682.3" "ENSDARG00000038258" "PROC"
"22167" "ENSDART00000136722.2" "ENSDARG00000076554" "cdkn1a"
"22168" "ENSDART00000136744.3" "ENSDARG00000071394" "foxq2"
"22169" "ENSDART00000136761.3" "ENSDARG00000060716" "PRKX"
"22170" "ENSDART00000136775.3" "ENSDARG00000009194" "unknown.8216"
"22171" "ENSDART00000136776.3" "ENSDARG00000054301" "kti12_g3t1"
"22172" "ENSDART00000136839.3" "ENSDARG00000076317" "plod3_g1t2"
"22173" "ENSDART00000136898.3" "ENSDARG00000023578" "lpp"
"22174" "ENSDART00000136912.2" "ENSDARG00000078736" "DOC2A"
"22175" "ENSDART00000136914.3" "ENSDARG00000027154" "tpd52l2a_t4"
"22176" "ENSDART00000136982.3" "ENSDARG00000090190" "bcam_t2"
"22177" "ENSDART00000136985.2" "ENSDARG00000093998" "unknown.8217"
"22178" "ENSDART00000137024.3" "ENSDARG00000069917" "ska3_t2"
"22179" "ENSDART00000137037.3" "ENSDARG00000093091" "IQSEC3_g2t1"
"22180" "ENSDART00000137092.2" "ENSDARG00000092172" "unknown.8218"
"22181" "ENSDART00000137111.2" "ENSDARG00000071437" "unknown.8219"
"22182" "ENSDART00000137117.2" "ENSDARG00000034555" "unknown.8220"
"22183" "ENSDART00000137120.2" "ENSDARG00000032737" "gria3a_t1"
"22184" "ENSDART00000137139.3" "ENSDARG00000071395" "camk2g1_t1"
"22185" "ENSDART00000137151.2" "ENSDARG00000074815" "unknown.8221"
"22186" "ENSDART00000137167.4" "ENSDARG00000056830" "unknown.8222"
"22187" "ENSDART00000137178.2" "ENSDARG00000061651" "marveld2b"
"22188" "ENSDART00000137185.3" "ENSDARG00000012297" "CNGA3_g2t2"
"22189" "ENSDART00000137203.3" "ENSDARG00000036382" "ponzr6"
"22190" "ENSDART00000137215.3" "ENSDARG00000062052" "casp2_t3"
"22191" "ENSDART00000137236.3" "ENSDARG00000022763" "hpcal1_t2"
"22192" "ENSDART00000137264.2" "ENSDARG00000059360" "srsf3b_t1"
"22193" "ENSDART00000137391.2" "ENSDARG00000055825" "CELSR3_t2"
"22194" "ENSDART00000137467.3" "ENSDARG00000038686" "shld2_t2"
"22195" "ENSDART00000137469.4" "ENSDARG00000078784" "mgaa_t5"
"22196" "ENSDART00000137477.3" "ENSDARG00000008906" "si:ch211-241e1.5"
"22197" "ENSDART00000137485.2" "ENSDARG00000042548" "tpd52l1_t3"
"22198" "ENSDART00000137536.2" "ENSDARG00000007682" "ppdpfa_t1"
"22199" "ENSDART00000137537.2" "ENSDARG00000043006" "gnav1"
"22200" "ENSDART00000137543.2" "ENSDARG00000095464" "gstt2_g1t1"
"22201" "ENSDART00000137552.2" "ENSDARG00000087835" "unknown.8223"
"22202" "ENSDART00000137573.2" "ENSDARG00000094426" "her4.2"
"22203" "ENSDART00000137582.2" "ENSDARG00000093420" "creb1b_t1"
"22204" "ENSDART00000137601.4" "ENSDARG00000043553" "ches1"
"22205" "ENSDART00000137620.3" "ENSDARG00000092467" "linc-epb41l4a"
"22206" "ENSDART00000137647.2" "ENSDARG00000073720" "RNF180"
"22207" "ENSDART00000137663.2" "ENSDARG00000018890" "snrpa_t1"
"22208" "ENSDART00000137678.3" "ENSDARG00000058020" "unknown.8224"
"22209" "ENSDART00000137688.2" "ENSDARG00000093503" "unknown.8225"
"22210" "ENSDART00000137690.4" "ENSDARG00000093008" "unknown.8226"
"22211" "ENSDART00000137801.2" "ENSDARG00000033614" "rasgef1ba_t2"
"22212" "ENSDART00000137821.4" "ENSDARG00000017834" "micall2b_t2"
"22213" "ENSDART00000137829.2" "ENSDARG00000045595" "si:dkey-14k9.3"
"22214" "ENSDART00000137848.4" "ENSDARG00000001913" "PALMD_t1"
"22215" "ENSDART00000137910.2" "ENSDARG00000008678" "snx3_t1"
"22216" "ENSDART00000137916.3" "ENSDARG00000042534" "rsrc2_t2"
"22217" "ENSDART00000137928.2" "ENSDARG00000056427" "AUTS2_g1t5"
"22218" "ENSDART00000137934.2" "ENSDARG00000021991" "erlin1_t1"
"22219" "ENSDART00000137936.3" "ENSDARG00000026941" "fbxl4_g1t1"
"22220" "ENSDART00000137944.2" "ENSDARG00000056468" "asb16"
"22221" "ENSDART00000137975.4" "ENSDARG00000025949" "unknown.8227"
"22222" "ENSDART00000138015.3" "ENSDARG00000012586" "FMNL2_t3"
"22223" "ENSDART00000138016.2" "ENSDARG00000062997" "HYAL2_g2t1"
"22224" "ENSDART00000138052.2" "ENSDARG00000094518" "si:ch211-125e6.8"
"22225" "ENSDART00000138075.2" "ENSDARG00000054978" "KIFC3_t2"
"22226" "ENSDART00000138095.3" "ENSDARG00000114124" "unknown.8228"
"22227" "ENSDART00000138099.2" "ENSDARG00000035914" "tmem167a_t2"
"22228" "ENSDART00000138133.3" "ENSDARG00000001733" "gulp1a_t1"
"22229" "ENSDART00000138135.2" "ENSDARG00000013685" "vsig8b"
"22230" "ENSDART00000138139.2" "ENSDARG00000070423" "zgc:153157"
"22231" "ENSDART00000138161.3" "ENSDARG00000069543" "galt_t2"
"22232" "ENSDART00000138186.2" "ENSDARG00000061941" "trpv4"
"22233" "ENSDART00000138244.3" "ENSDARG00000069833" "rhbdl2_g1t2"
"22234" "ENSDART00000138249.3" "ENSDARG00000055426" "rwdd2b"
"22235" "ENSDART00000138265.2" "ENSDARG00000092766" "unknown.8229"
"22236" "ENSDART00000138284.2" "ENSDARG00000094077" "si:dkey-21e2.16"
"22237" "ENSDART00000138291.3" "ENSDARG00000018618" "cpsf6_t1"
"22238" "ENSDART00000138295.3" "ENSDARG00000035649" "unknown.8230"
"22239" "ENSDART00000138308.3" "ENSDARG00000094860" "gpr3"
"22240" "ENSDART00000138312.3" "ENSDARG00000028228" "zbtb18_t1"
"22241" "ENSDART00000138333.4" "ENSDARG00000095030" "unknown.8231"
"22242" "ENSDART00000138338.5" "ENSDARG00000054723" "unknown.8232"
"22243" "ENSDART00000138360.2" "ENSDARG00000074143" "unknown.8233"
"22244" "ENSDART00000138375.2" "ENSDARG00000040556" "ift20"
"22245" "ENSDART00000138382.2" "ENSDARG00000062420" "nfia_t4"
"22246" "ENSDART00000138386.2" "ENSDARG00000000542" "gtf2e1_g1t3"
"22247" "ENSDART00000138404.3" "ENSDARG00000092310" "unknown.8234"
"22248" "ENSDART00000138408.2" "ENSDARG00000094801" "unknown.8235"
"22249" "ENSDART00000138431.3" "ENSDARG00000068663" "zgc:152951"
"22250" "ENSDART00000138448.3" "ENSDARG00000074760" "TTC7A_t2"
"22251" "ENSDART00000138496.2" "ENSDARG00000092134" "RAD54B_t3"
"22252" "ENSDART00000138527.2" "ENSDARG00000005049" "rab20_t2"
"22253" "ENSDART00000138533.2" "ENSDARG00000043635" "cmc2"
"22254" "ENSDART00000138539.4" "ENSDARG00000007171" "AIG1_t2"
"22255" "ENSDART00000138551.2" "ENSDARG00000037423" "smim19_g1t2"
"22256" "ENSDART00000138555.4" "ENSDARG00000023900" "casd1_t1"
"22257" "ENSDART00000138581.2" "ENSDARG00000068515" "chs1_t4"
"22258" "ENSDART00000138626.2" "ENSDARG00000011594" "smarcb1b_t1"
"22259" "ENSDART00000138660.2" "ENSDARG00000075172" "fbxo25_t2"
"22260" "ENSDART00000138661.3" "ENSDARG00000001781" "tspan11_t2"
"22261" "ENSDART00000138676.3" "ENSDARG00000041689" "usf1_t3"
"22262" "ENSDART00000138679.4" "ENSDARG00000113896" "unknown.8236"
"22263" "ENSDART00000138701.2" "ENSDARG00000056510" "gstk1_t1"
"22264" "ENSDART00000138733.2" "ENSDARG00000078226" "cdh12a"
"22265" "ENSDART00000138747.3" "ENSDARG00000003217" "urb2_t2"
"22266" "ENSDART00000138763.2" "ENSDARG00000052072" "dnajb9a"
"22267" "ENSDART00000138765.2" "ENSDARG00000037905" "unknown.8237"
"22268" "ENSDART00000138769.3" "ENSDARG00000077996" "CDH24_t2"
"22269" "ENSDART00000138831.2" "ENSDARG00000039892" "gnpnat1_t2"
"22270" "ENSDART00000138840.2" "ENSDARG00000054950" "eef2kmt"
"22271" "ENSDART00000138862.2" "ENSDARG00000079244" "pigw"
"22272" "ENSDART00000138882.3" "ENSDARG00000055835" "unknown.8238"
"22273" "ENSDART00000138895.4" "ENSDARG00000033845" "unknown.8239"
"22274" "ENSDART00000138898.2" "ENSDARG00000035132" "unknown.8240"
"22275" "ENSDART00000138914.2" "ENSDARG00000000423" "si:ch73-314g15.3_t2"
"22276" "ENSDART00000138948.4" "ENSDARG00000092003" "ccs"
"22277" "ENSDART00000138954.3" "ENSDARG00000094504" "PLEKHA1_t2"
"22278" "ENSDART00000138959.2" "ENSDARG00000042409" "ralgds_g2t1"
"22279" "ENSDART00000138991.2" "ENSDARG00000019345" "mark3a_t5"
"22280" "ENSDART00000139001.3" "ENSDARG00000061836" "nfixb_t2"
"22281" "ENSDART00000139073.3" "ENSDARG00000012460" "rassf4a_t2"
"22282" "ENSDART00000139100.3" "ENSDARG00000017439" "eif4ba_g1t3"
"22283" "ENSDART00000139102.3" "ENSDARG00000057652" "dbpb_g1t1"
"22284" "ENSDART00000139154.2" "ENSDARG00000059965" "unknown.8241"
"22285" "ENSDART00000139176.3" "ENSDARG00000008292" "eif2s3_t2"
"22286" "ENSDART00000139211.2" "ENSDARG00000056502" "unknown.8242"
"22287" "ENSDART00000139236.2" "ENSDARG00000007034" "hnrpkl_t2"
"22288" "ENSDART00000139314.2" "ENSDARG00000019986" "grhprb_t2"
"22289" "ENSDART00000139320.2" "ENSDARG00000059365" "nipal4"
"22290" "ENSDART00000139323.3" "ENSDARG00000036070" "polr1h"
"22291" "ENSDART00000139394.2" "ENSDARG00000077009" "unknown.8243"
"22292" "ENSDART00000139410.2" "ENSDARG00000027357" "cd2bp2_g1t2"
"22293" "ENSDART00000139411.2" "ENSDARG00000028896" "plpp2b_g2t1"
"22294" "ENSDART00000139412.3" "ENSDARG00000093064" "smim18"
"22295" "ENSDART00000139419.3" "ENSDARG00000031616" "g6pc1a.1_t3"
"22296" "ENSDART00000139479.3" "ENSDARG00000060366" "slc12a9"
"22297" "ENSDART00000139486.2" "ENSDARG00000030006" "slc6a7"
"22298" "ENSDART00000139507.2" "ENSDARG00000020693" "sesn1_t2"
"22299" "ENSDART00000139568.3" "ENSDARG00000060025" "NSMF_t2"
"22300" "ENSDART00000139588.3" "ENSDARG00000029230" "pnp4b_t2"
"22301" "ENSDART00000139589.3" "ENSDARG00000070231" "polh_g1t1"
"22302" "ENSDART00000139596.3" "ENSDARG00000071823" "ADARB2_t2"
"22303" "ENSDART00000139599.3" "ENSDARG00000035913" "yars1_t1"
"22304" "ENSDART00000139616.2" "ENSDARG00000094018" "unknown.8244"
"22305" "ENSDART00000139632.2" "ENSDARG00000062711" "gal3st1a"
"22306" "ENSDART00000139634.3" "ENSDARG00000020676" "dpp3_t1"
"22307" "ENSDART00000139637.3" "ENSDARG00000042383" "unknown.8245"
"22308" "ENSDART00000139669.3" "ENSDARG00000030775" "sybl1_t2"
"22309" "ENSDART00000139685.2" "ENSDARG00000090444" "ponzr1_t3"
"22310" "ENSDART00000139690.3" "ENSDARG00000034941" "unknown.8246"
"22311" "ENSDART00000139701.3" "ENSDARG00000018898" "zfand5a_t1"
"22312" "ENSDART00000139702.3" "ENSDARG00000017905" "casp3a_t1"
"22313" "ENSDART00000139715.2" "ENSDARG00000058650" "dpm3"
"22314" "ENSDART00000139730.3" "ENSDARG00000029524" "impdh1b_t1"
"22315" "ENSDART00000139738.3" "ENSDARG00000037855" "taf11_t1"
"22316" "ENSDART00000139744.2" "ENSDARG00000060865" "SCAI_t1"
"22317" "ENSDART00000139756.3" "ENSDARG00000055436" "unknown.8247"
"22318" "ENSDART00000139762.3" "ENSDARG00000055498" "unknown.8248"
"22319" "ENSDART00000139794.3" "ENSDARG00000052405" "pak6b_t2"
"22320" "ENSDART00000139802.4" "ENSDARG00000035821" "zmym4.2_t2"
"22321" "ENSDART00000139805.4" "ENSDARG00000013528" "mcm9"
"22322" "ENSDART00000139811.3" "ENSDARG00000074204" "COMMD6"
"22323" "ENSDART00000139835.2" "ENSDARG00000088390" "nme4_t2"
"22324" "ENSDART00000139849.2" "ENSDARG00000095325" "unknown.8249"
"22325" "ENSDART00000139852.2" "ENSDARG00000055395" "foxq1b"
"22326" "ENSDART00000139859.3" "ENSDARG00000002507" "ITGA10_t3"
"22327" "ENSDART00000139882.3" "ENSDARG00000008727" "ranbp3a"
"22328" "ENSDART00000139900.4" "ENSDARG00000090785" "diaph3_t3"
"22329" "ENSDART00000139907.2" "ENSDARG00000093940" "unknown.8250"
"22330" "ENSDART00000139909.3" "ENSDARG00000031348" "mc5ra"
"22331" "ENSDART00000139924.4" "ENSDARG00000036943" "golph3l"
"22332" "ENSDART00000139944.2" "ENSDARG00000092383" "unknown.8251"
"22333" "ENSDART00000139972.2" "ENSDARG00000062346" "CACNA1E_t2"
"22334" "ENSDART00000140001.2" "ENSDARG00000014914" "lamp2_t3"
"22335" "ENSDART00000140019.3" "ENSDARG00000091699" "capn2a_t1"
"22336" "ENSDART00000140020.3" "ENSDARG00000094782" "unknown.8252"
"22337" "ENSDART00000140045.2" "ENSDARG00000075687" "ANAPC1_t3"
"22338" "ENSDART00000140060.2" "ENSDARG00000038476" "unknown.8253"
"22339" "ENSDART00000140077.2" "ENSDARG00000062823" "pi4kab_t2"
"22340" "ENSDART00000140081.2" "ENSDARG00000054533" "araf_t4"
"22341" "ENSDART00000140089.2" "ENSDARG00000068242" "unknown.8254"
"22342" "ENSDART00000140098.2" "ENSDARG00000003867" "cdk20_t2"
"22343" "ENSDART00000140110.2" "ENSDARG00000069289" "gabpa_g1t1"
"22344" "ENSDART00000140191.2" "ENSDARG00000041595" "ces3_g1t1"
"22345" "ENSDART00000140208.3" "ENSDARG00000089063" "unknown.8255"
"22346" "ENSDART00000140230.2" "ENSDARG00000017489" "ifi27.1"
"22347" "ENSDART00000140249.2" "ENSDARG00000090716" "cltcb_t1"
"22348" "ENSDART00000140253.2" "ENSDARG00000074244" "ARHGEF10L_g1t2"
"22349" "ENSDART00000140265.2" "ENSDARG00000079123" "ikbkb"
"22350" "ENSDART00000140267.2" "ENSDARG00000019231" "sptan1_t1"
"22351" "ENSDART00000140272.2" "ENSDARG00000095147" "krt96"
"22352" "ENSDART00000140298.2" "ENSDARG00000061806" "unknown.8256"
"22353" "ENSDART00000140308.2" "ENSDARG00000002394" "ugt5d1"
"22354" "ENSDART00000140357.2" "ENSDARG00000054978" "KIFC3_t3"
"22355" "ENSDART00000140391.3" "ENSDARG00000005356" "tyro3"
"22356" "ENSDART00000140397.3" "ENSDARG00000042004" "nfya_g1t3"
"22357" "ENSDART00000140427.2" "ENSDARG00000076419" "unknown.8257"
"22358" "ENSDART00000140434.3" "ENSDARG00000058410" "acbd5b"
"22359" "ENSDART00000140480.3" "ENSDARG00000096005" "unknown.8258"
"22360" "ENSDART00000140498.2" "ENSDARG00000023933" "SKIL_t3"
"22361" "ENSDART00000140516.3" "ENSDARG00000043442" "mala.2"
"22362" "ENSDART00000140519.3" "ENSDARG00000036876" "zgc:153284_t2"
"22363" "ENSDART00000140540.3" "ENSDARG00000022615" "unknown.8259"
"22364" "ENSDART00000140543.3" "ENSDARG00000040131" "zfyve26_t1"
"22365" "ENSDART00000140553.2" "ENSDARG00000079074" "unknown.8260"
"22366" "ENSDART00000140577.2" "ENSDARG00000025757" "tspan34b"
"22367" "ENSDART00000140608.3" "ENSDARG00000056907" "unknown.8261"
"22368" "ENSDART00000140623.3" "ENSDARG00000089981" "rnf146_t1"
"22369" "ENSDART00000140752.2" "ENSDARG00000002764" "miox"
"22370" "ENSDART00000140789.2" "ENSDARG00000021611" "unknown.8262"
"22371" "ENSDART00000140792.3" "ENSDARG00000090503" "OMA1"
"22372" "ENSDART00000140794.3" "ENSDARG00000095904" "prpf31_t1"
"22373" "ENSDART00000140799.3" "ENSDARG00000039008" "zgc:85858"
"22374" "ENSDART00000140811.3" "ENSDARG00000019060" "snx12_t3"
"22375" "ENSDART00000140817.3" "ENSDARG00000039211" "zgc:77439_t1"
"22376" "ENSDART00000140864.2" "ENSDARG00000092846" "zgc:162611_t2"
"22377" "ENSDART00000140868.3" "ENSDARG00000094441" "unknown.8263"
"22378" "ENSDART00000140880.2" "ENSDARG00000002082" "csnk2a1_g2t2"
"22379" "ENSDART00000140943.3" "ENSDARG00000044167" "padi2_t1"
"22380" "ENSDART00000140982.2" "ENSDARG00000017772" "mdh1aa_t2"
"22381" "ENSDART00000140990.3" "ENSDARG00000042069" "pebp1_t1"
"22382" "ENSDART00000141005.2" "ENSDARG00000009839" "fam117bb"
"22383" "ENSDART00000141007.2" "ENSDARG00000074967" "zgc:162698_t1"
"22384" "ENSDART00000141045.2" "ENSDARG00000086838" "unknown.8264"
"22385" "ENSDART00000141081.2" "ENSDARG00000092517" "unknown.8265"
"22386" "ENSDART00000141086.2" "ENSDARG00000078366" "unknown.8266"
"22387" "ENSDART00000141103.3" "ENSDARG00000056651" "gfra4a"
"22388" "ENSDART00000141145.2" "ENSDARG00000093954" "si:dkey-9i23.16"
"22389" "ENSDART00000141154.3" "ENSDARG00000021735" "cacna1ba_t2"
"22390" "ENSDART00000141188.4" "ENSDARG00000015252" "st3gal3b_t2"
"22391" "ENSDART00000141192.2" "ENSDARG00000077994" "b4galt2"
"22392" "ENSDART00000141221.2" "ENSDARG00000014939" "KCNN2"
"22393" "ENSDART00000141238.3" "ENSDARG00000062854" "unknown.8267"
"22394" "ENSDART00000141239.3" "ENSDARG00000095968" "ERLIN2"
"22395" "ENSDART00000141247.3" "ENSDARG00000040874" "add3a_t3"
"22396" "ENSDART00000141267.2" "ENSDARG00000056210" "hspa1b"
"22397" "ENSDART00000141275.2" "ENSDARG00000029230" "pnp4b_t3"
"22398" "ENSDART00000141287.2" "ENSDARG00000096829" "blvrb_t1"
"22399" "ENSDART00000141297.3" "ENSDARG00000058693" "cast_t4"
"22400" "ENSDART00000141322.4" "ENSDARG00000057751" "unknown.8268"
"22401" "ENSDART00000141382.3" "ENSDARG00000010977" "unknown.8269"
"22402" "ENSDART00000141401.3" "ENSDARG00000026482" "arhgap12b_g1t2"
"22403" "ENSDART00000141416.2" "ENSDARG00000094242" "unknown.8270"
"22404" "ENSDART00000141458.2" "ENSDARG00000037060" "KMT2D_t2"
"22405" "ENSDART00000141463.3" "ENSDARG00000094380" "ZZEF1_t2"
"22406" "ENSDART00000141480.2" "ENSDARG00000036781" "haus2_g2t1"
"22407" "ENSDART00000141481.3" "ENSDARG00000004925" "immp2l"
"22408" "ENSDART00000141484.2" "ENSDARG00000087798" "pdyn_t2"
"22409" "ENSDART00000141495.3" "ENSDARG00000019335" "hes6_t1"
"22410" "ENSDART00000141553.2" "ENSDARG00000037140" "pfkfb1_t2"
"22411" "ENSDART00000141559.3" "ENSDARG00000014287" "eno2_t1"
"22412" "ENSDART00000141573.4" "ENSDARG00000078002" "unknown.8271"
"22413" "ENSDART00000141581.2" "ENSDARG00000058292" "sephs1_t1"
"22414" "ENSDART00000141648.2" "ENSDARG00000074451" "mnd1_t2"
"22415" "ENSDART00000141671.3" "ENSDARG00000045557" "socs2"
"22416" "ENSDART00000141672.3" "ENSDARG00000078989" "unknown.8272"
"22417" "ENSDART00000141714.2" "ENSDARG00000094557" "nupr1b_g1t1"
"22418" "ENSDART00000141776.2" "ENSDARG00000014775" "zgc:113220_t1"
"22419" "ENSDART00000141782.2" "ENSDARG00000090634" "SMIM29_t1"
"22420" "ENSDART00000141809.2" "ENSDARG00000005980" "sfswap_g2t1"
"22421" "ENSDART00000141861.2" "ENSDARG00000057590" "unknown.8273"
"22422" "ENSDART00000141873.3" "ENSDARG00000062506" "zc3h18_t2"
"22423" "ENSDART00000141877.3" "ENSDARG00000062849" "kcnk10a"
"22424" "ENSDART00000141896.2" "ENSDARG00000079276" "UBE2QL1_t1"
"22425" "ENSDART00000141906.2" "ENSDARG00000016699" "trpa1a"
"22426" "ENSDART00000141912.3" "ENSDARG00000025549" "ndufaf1_t2"
"22427" "ENSDART00000141950.2" "ENSDARG00000055490" "GALNT12"
"22428" "ENSDART00000142000.3" "ENSDARG00000012409" "rnf207b_g2t1"
"22429" "ENSDART00000142013.2" "ENSDARG00000004869" "penka"
"22430" "ENSDART00000142041.3" "ENSDARG00000041141" "cryba1a_t3"
"22431" "ENSDART00000142043.2" "ENSDARG00000068152" "unknown.8274"
"22432" "ENSDART00000142046.2" "ENSDARG00000061992" "DOT1L_t2"
"22433" "ENSDART00000142070.3" "ENSDARG00000041689" "usf1_t4"
"22434" "ENSDART00000142087.3" "ENSDARG00000005453" "foxp2_t1"
"22435" "ENSDART00000142098.2" "ENSDARG00000092482" "si:dkeyp-110g5.4"
"22436" "ENSDART00000142106.2" "ENSDARG00000060661" "klf8_t3"
"22437" "ENSDART00000142118.2" "ENSDARG00000007449" "slc25a39_t2"
"22438" "ENSDART00000142123.2" "ENSDARG00000031533" "ap5m1"
"22439" "ENSDART00000142150.2" "ENSDARG00000078050" "phf19"
"22440" "ENSDART00000142154.3" "ENSDARG00000074677" "frem3_g1t1"
"22441" "ENSDART00000142171.2" "ENSDARG00000076730" "SYT6_g2t1"
"22442" "ENSDART00000142208.2" "ENSDARG00000019365" "krt99"
"22443" "ENSDART00000142241.2" "ENSDARG00000087956" "unknown.8275"
"22444" "ENSDART00000142256.2" "ENSDARG00000092934" "unknown.8276"
"22445" "ENSDART00000142259.3" "ENSDARG00000043010" "camk2d1_t3"
"22446" "ENSDART00000142268.2" "ENSDARG00000035558" "gps2_g1t1"
"22447" "ENSDART00000142275.2" "ENSDARG00000076296" "triqk"
"22448" "ENSDART00000142317.3" "ENSDARG00000071345" "mgst2_t2"
"22449" "ENSDART00000142348.2" "ENSDARG00000093412" "unknown.8277"
"22450" "ENSDART00000142351.2" "ENSDARG00000074480" "CNKSR2_g2t3"
"22451" "ENSDART00000142390.2" "ENSDARG00000055377" "gnb5b_t1"
"22452" "ENSDART00000142406.3" "ENSDARG00000094160" "dleu7"
"22453" "ENSDART00000142407.2" "ENSDARG00000074611" "wdr37_t1"
"22454" "ENSDART00000142418.4" "ENSDARG00000029621" "sgms1b_t2"
"22455" "ENSDART00000142422.4" "ENSDARG00000093381" "unknown.8278"
"22456" "ENSDART00000142431.2" "ENSDARG00000069988" "arid6"
"22457" "ENSDART00000142455.2" "ENSDARG00000095515" "entr1_t1"
"22458" "ENSDART00000142466.3" "ENSDARG00000045692" "pphln1_t5"
"22459" "ENSDART00000142471.3" "ENSDARG00000088959" "pdxka_t2"
"22460" "ENSDART00000142522.2" "ENSDARG00000071449" "unknown.8279"
"22461" "ENSDART00000142560.2" "ENSDARG00000036546" "pdxkb"
"22462" "ENSDART00000142565.2" "ENSDARG00000020232" "eif6_t2"
"22463" "ENSDART00000142598.4" "ENSDARG00000077257" "timd4"
"22464" "ENSDART00000142638.2" "ENSDARG00000016573" "unknown.8280"
"22465" "ENSDART00000142649.4" "ENSDARG00000001933" "unknown.8281"
"22466" "ENSDART00000142665.3" "ENSDARG00000045893" "kctd15a_t1"
"22467" "ENSDART00000142702.3" "ENSDARG00000069559" "unknown.8282"
"22468" "ENSDART00000142706.2" "ENSDARG00000075824" "VIRMA_t1"
"22469" "ENSDART00000142712.2" "ENSDARG00000010933" "unknown.8283"
"22470" "ENSDART00000142716.2" "ENSDARG00000024184" "narf_t1"
"22471" "ENSDART00000142732.3" "ENSDARG00000062418" "ttl_t2"
"22472" "ENSDART00000142748.2" "ENSDARG00000061829" "unc13a_g2t2"
"22473" "ENSDART00000142766.2" "ENSDARG00000020450" "cacng8a_t1"
"22474" "ENSDART00000142794.3" "ENSDARG00000032037" "bet1l_t2"
"22475" "ENSDART00000142846.3" "ENSDARG00000086345" "CUX2_t2"
"22476" "ENSDART00000142851.3" "ENSDARG00000056037" "unknown.8284"
"22477" "ENSDART00000142878.2" "ENSDARG00000061257" "C3H17orf75_t1"
"22478" "ENSDART00000142895.3" "ENSDARG00000091198" "urm1_t2"
"22479" "ENSDART00000142907.2" "ENSDARG00000069467" "IGSF9B_t2"
"22480" "ENSDART00000142917.3" "ENSDARG00000052122" "rag1_t2"
"22481" "ENSDART00000142953.2" "ENSDARG00000078244" "unknown.8285"
"22482" "ENSDART00000142969.3" "ENSDARG00000007369" "tcf7l1b_t2"
"22483" "ENSDART00000142975.2" "ENSDARG00000074930" "unknown.8286"
"22484" "ENSDART00000142979.3" "ENSDARG00000077114" "arhgef16_t1"
"22485" "ENSDART00000142981.3" "ENSDARG00000076348" "mylk3_t2"
"22486" "ENSDART00000142998.4" "ENSDARG00000068468" "DNAH3"
"22487" "ENSDART00000143007.4" "ENSDARG00000095665" "unknown.8287"
"22488" "ENSDART00000143044.3" "ENSDARG00000091280" "unknown.8288"
"22489" "ENSDART00000143048.4" "ENSDARG00000053535" "lmo7b_t1"
"22490" "ENSDART00000143050.3" "ENSDARG00000059972" "raly_t1"
"22491" "ENSDART00000143086.2" "ENSDARG00000068991" "zgc:158862"
"22492" "ENSDART00000143090.3" "ENSDARG00000070833" "lin52_t2"
"22493" "ENSDART00000143097.2" "ENSDARG00000062019" "rufy2_g3t1"
